Date,EUR,GBP,JPY,,USD/TND Fixing t,, ,Exchange Date,Mid Price,,,USD/TND Fixing t,USD/TND Fixing t-1,delta fixing,percentage change,,EUR t,EUR t-1,delta EUR/USD %,,GBP t,GBP t-1,delta GBP/USD %,,JPY t,JPY t-1,delta USD/JPY  %,,percentage change,delta EUR/USD %,delta GBP/USD %,delta USD/JPY  %
7/12/2021,1.1263,1.3242,113.57,,2.8871,,,27/12/2021,2.87545,,,2.8871,2.8775,0.0096,0.333622937,,1.1263,1.1285,-0.194949047,,1.3242,1.3264,-0.165862485,,113.57,113.46,0.096950467,,0.333622937,-0.194949047,-0.165862485,0.096950467
8/12/2021,1.1342,1.3209,113.66,,2.87735,,,28/12/2021,2.87585,,,2.87735,2.8871,-0.00975,-0.33770912,,1.1342,1.1263,0.701411702,,1.3209,1.3242,-0.249207068,,113.66,113.57,0.07924628,,-0.33770912,0.701411702,-0.249207068,0.07924628
9/12/2021,1.1292,1.3219,113.44,,2.87585,,,29/12/2021,2.8744,,,2.87585,2.87735,-0.0015,-0.052131301,,1.1292,1.1342,-0.440839358,,1.3219,1.3209,0.075705958,,113.44,113.66,-0.19355974,,-0.052131301,-0.440839358,0.075705958,-0.19355974
10/12/2021,1.1311,1.3269,113.38,,2.87925,,,30/12/2021,2.8774,,,2.87925,2.87585,0.0034,0.118225916,,1.1311,1.1292,0.168260716,,1.3269,1.3219,0.378243437,,113.38,113.44,-0.052891396,,0.118225916,0.168260716,0.378243437,-0.052891396
13/12/2021,1.1283,1.3216,113.56,,2.879,,,31/12/2021,2.87355,,,2.879,2.87925,-0.00025,-0.008682817,,1.1283,1.1311,-0.247546636,,1.3216,1.3269,-0.399427236,,113.56,113.38,0.158758158,,-0.008682817,-0.247546636,-0.399427236,0.158758158
14/12/2021,1.1257,1.3238,113.71,,2.8778,,,3/1/2022,2.8706,,,2.8778,2.879,-0.0012,-0.041681139,,1.1257,1.1283,-0.230435168,,1.3238,1.3216,0.166464891,,113.71,113.56,0.132088764,,-0.041681139,-0.230435168,0.166464891,0.132088764
15/12/2021,1.1285,1.3263,114.02,,2.8855,,,4/1/2022,2.8816,,,2.8855,2.8778,0.0077,0.267565501,,1.1285,1.1257,0.248734121,,1.3263,1.3238,0.188850279,,114.02,113.71,0.27262334,,0.267565501,0.248734121,0.188850279,0.27262334
16/12/2021,1.1328,1.3319,113.7,,2.87265,,,5/1/2022,2.874,,,2.87265,2.8855,-0.01285,-0.445330099,,1.1328,1.1285,0.381036774,,1.3319,1.3263,0.422227249,,113.7,114.02,-0.280652517,,-0.445330099,0.381036774,0.422227249,-0.280652517
17/12/2021,1.1239,1.3242,113.67,,2.88,,,6/1/2022,2.8758,,,2.88,2.87265,0.00735,0.255861313,,1.1239,1.1328,-0.785663842,,1.3242,1.3319,-0.578121481,,113.67,113.7,-0.026385224,,0.255861313,-0.785663842,-0.578121481,-0.026385224
20/12/2021,1.1275,1.3207,113.58,,2.88,,,7/1/2022,2.8743,,,2.88,2.88,0,0,,1.1275,1.1239,0.320313195,,1.3207,1.3242,-0.264310527,,113.58,113.67,-0.079176564,,0,0.320313195,-0.264310527,-0.079176564
21/12/2021,1.1283,1.3265,114.08,,2.8811,,,10/1/2022,2.8803,,,2.8811,2.88,0.0011,0.038194444,,1.1283,1.1275,0.070953437,,1.3265,1.3207,0.439161051,,114.08,113.58,0.440218348,,0.038194444,0.070953437,0.439161051,0.440218348
22/12/2021,1.1324,1.3348,114.11,,2.8768,,,11/1/2022,2.87505,,,2.8768,2.8811,-0.0043,-0.149248551,,1.1324,1.1283,0.363378534,,1.3348,1.3265,0.625706747,,114.11,114.08,0.026297335,,-0.149248551,0.363378534,0.625706747,0.026297335
23/12/2021,1.1328,1.3404,114.37,,2.876,,,12/1/2022,2.8702,,,2.876,2.8768,-0.0008,-0.027808676,,1.1328,1.1324,0.035323207,,1.3404,1.3348,0.419538508,,114.37,114.11,0.22785032,,-0.027808676,0.035323207,0.419538508,0.22785032
24/12/2021,1.1317,1.3385,114.41,,2.8751,,,13/1/2022,2.85355,,,2.8751,2.876,-0.0009,-0.031293463,,1.1317,1.1328,-0.09710452,,1.3385,1.3404,-0.141748732,,114.41,114.37,0.034974207,,-0.031293463,-0.09710452,-0.141748732,0.034974207
27/12/2021,1.1325,1.3437,114.83,,2.87545,,,14/1/2022,2.8566,,,2.87545,2.8751,0.00035,0.01217349,,1.1325,1.1317,0.070690112,,1.3437,1.3385,0.388494583,,114.83,114.41,0.367100778,,0.01217349,0.070690112,0.388494583,0.367100778
28/12/2021,1.1309,1.3434,114.81,,2.87585,,,17/1/2022,2.8664,,,2.87585,2.87545,0.0004,0.013910866,,1.1309,1.1325,-0.141280353,,1.3434,1.3437,-0.022326412,,114.81,114.83,-0.017417051,,0.013910866,-0.141280353,-0.022326412,-0.017417051
29/12/2021,1.1348,1.3486,114.94,,2.8744,,,18/1/2022,2.8741,,,2.8744,2.87585,-0.00145,-0.050419876,,1.1348,1.1309,0.344858078,,1.3486,1.3434,0.387077564,,114.94,114.81,0.113230555,,-0.050419876,0.344858078,0.387077564,0.113230555
30/12/2021,1.1323,1.3494,115.06,,2.8774,,,19/1/2022,2.87635,,,2.8774,2.8744,0.003,0.104369608,,1.1323,1.1348,-0.220303137,,1.3494,1.3486,0.059320777,,115.06,114.94,0.104402297,,0.104369608,-0.220303137,0.059320777,0.104402297
31/12/2021,1.1368,1.3529,115.08,,2.87355,,,20/1/2022,2.874,,,2.87355,2.8774,-0.00385,-0.133801348,,1.1368,1.1323,0.397421178,,1.3529,1.3494,0.259374537,,115.08,115.06,0.017382235,,-0.133801348,0.397421178,0.259374537,0.017382235
3/1/2022,1.1294,1.3471,115.32,,2.8706,,,21/1/2022,2.8747,,,2.8706,2.87355,-0.00295,-0.102660472,,1.1294,1.1368,-0.650950035,,1.3471,1.3529,-0.4287087,,115.32,115.08,0.208550574,,-0.102660472,-0.650950035,-0.4287087,0.208550574
4/1/2022,1.1285,1.3532,116.14,,2.8816,,,24/1/2022,2.884,,,2.8816,2.8706,0.011,0.383195151,,1.1285,1.1294,-0.07968833,,1.3532,1.3471,0.452824586,,116.14,115.32,0.711064863,,0.383195151,-0.07968833,0.452824586,0.711064863
5/1/2022,1.1313,1.3554,116.1,,2.874,,,25/1/2022,2.8879,,,2.874,2.8816,-0.0076,-0.263742365,,1.1313,1.1285,0.248116969,,1.3554,1.3532,0.162577594,,116.1,116.14,-0.034441192,,-0.263742365,0.248116969,0.162577594,-0.034441192
6/1/2022,1.1291,1.3528,115.82,,2.8758,,,26/1/2022,2.8846,,,2.8758,2.874,0.0018,0.06263048,,1.1291,1.1313,-0.194466543,,1.3528,1.3554,-0.191825291,,115.82,116.1,-0.241171404,,0.06263048,-0.194466543,-0.191825291,-0.241171404
7/1/2022,1.1359,1.3585,115.55,,2.8743,,,27/1/2022,2.9099,,,2.8743,2.8758,-0.0015,-0.052159399,,1.1359,1.1291,0.602249579,,1.3585,1.3528,0.421348315,,115.55,115.82,-0.233120359,,-0.052159399,0.602249579,0.421348315,-0.233120359
10/1/2022,1.1324,1.3575,115.2,,2.8803,,,28/1/2022,2.9112,,,2.8803,2.8743,0.006,0.208746477,,1.1324,1.1359,-0.308125715,,1.3575,1.3585,-0.0736106,,115.2,115.55,-0.302899178,,0.208746477,-0.308125715,-0.0736106,-0.302899178
11/1/2022,1.1364,1.3635,115.28,,2.87505,,,31/1/2022,2.9091,,,2.87505,2.8803,-0.00525,-0.18227268,,1.1364,1.1324,0.353232073,,1.3635,1.3575,0.44198895,,115.28,115.2,0.069444444,,-0.18227268,0.353232073,0.44198895,0.069444444
12/1/2022,1.1442,1.3701,114.63,,2.8702,,,1/2/2022,2.8929,,,2.8702,2.87505,-0.00485,-0.168692718,,1.1442,1.1364,0.686378036,,1.3701,1.3635,0.484048405,,114.63,115.28,-0.563844552,,-0.168692718,0.686378036,0.484048405,-0.563844552
13/1/2022,1.1453,1.3705,114.17,,2.85355,,,2/2/2022,2.8836,,,2.85355,2.8702,-0.01665,-0.580098948,,1.1453,1.1442,0.096137039,,1.3705,1.3701,0.029194949,,114.17,114.63,-0.401291111,,-0.580098948,0.096137039,0.029194949,-0.401291111
14/1/2022,1.1414,1.3673,114.2,,2.8566,,,3/2/2022,2.8759,,,2.8566,2.85355,0.00305,0.106884407,,1.1414,1.1453,-0.340522134,,1.3673,1.3705,-0.233491426,,114.2,114.17,0.026276605,,0.106884407,-0.340522134,-0.233491426,0.026276605
17/1/2022,1.1407,1.3645,114.6,,2.8664,,,4/2/2022,2.8671,,,2.8664,2.8566,0.0098,0.343065182,,1.1407,1.1414,-0.061328193,,1.3645,1.3673,-0.204783149,,114.6,114.2,0.350262697,,0.343065182,-0.061328193,-0.204783149,0.350262697
18/1/2022,1.1325,1.3594,114.61,,2.8741,,,7/2/2022,2.868,,,2.8741,2.8664,0.0077,0.26862964,,1.1325,1.1407,-0.718856842,,1.3594,1.3645,-0.373763283,,114.61,114.6,0.008726003,,0.26862964,-0.718856842,-0.373763283,0.008726003
19/1/2022,1.1341,1.3606,114.32,,2.87635,,,8/2/2022,2.8726,,,2.87635,2.8741,0.00225,0.078285376,,1.1341,1.1325,0.141280353,,1.3606,1.3594,0.088274239,,114.32,114.61,-0.253032022,,0.078285376,0.141280353,0.088274239,-0.253032022
20/1/2022,1.131,1.3595,114.09,,2.874,,,9/2/2022,2.8708,,,2.874,2.87635,-0.00235,-0.081700767,,1.131,1.1341,-0.273344502,,1.3595,1.3606,-0.080846685,,114.09,114.32,-0.201189643,,-0.081700767,-0.273344502,-0.080846685,-0.201189643
21/1/2022,1.134,1.3554,113.68,,2.8747,,,10/2/2022,2.8805,,,2.8747,2.874,0.0007,0.024356298,,1.134,1.131,0.265251989,,1.3554,1.3595,-0.301581464,,113.68,114.09,-0.359365413,,0.024356298,0.265251989,-0.301581464,-0.359365413
24/1/2022,1.1323,1.3485,113.92,,2.884,,,11/2/2022,2.8778,,,2.884,2.8747,0.0093,0.323512019,,1.1323,1.134,-0.149911817,,1.3485,1.3554,-0.509074812,,113.92,113.68,0.21111893,,0.323512019,-0.149911817,-0.509074812,0.21111893
25/1/2022,1.1299,1.3496,113.86,,2.8879,,,14/2/2022,2.8903,,,2.8879,2.884,0.0039,0.135228849,,1.1299,1.1323,-0.211957962,,1.3496,1.3485,0.081572117,,113.86,113.92,-0.052668539,,0.135228849,-0.211957962,0.081572117,-0.052668539
26/1/2022,1.1237,1.3461,114.63,,2.8846,,,15/2/2022,2.8841,,,2.8846,2.8879,-0.0033,-0.114269885,,1.1237,1.1299,-0.548721126,,1.3461,1.3496,-0.2593361,,114.63,113.86,0.676269102,,-0.114269885,-0.548721126,-0.2593361,0.676269102
27/1/2022,1.1143,1.3385,115.34,,2.9099,,,16/2/2022,2.8828,,,2.9099,2.8846,0.0253,0.877071344,,1.1143,1.1237,-0.836522203,,1.3385,1.3461,-0.564594012,,115.34,114.63,0.619384105,,0.877071344,-0.836522203,-0.564594012,0.619384105
28/1/2022,1.1143,1.3404,115.24,,2.9112,,,17/2/2022,2.8795,,,2.9112,2.9099,0.0013,0.044675075,,1.1143,1.1143,0,,1.3404,1.3385,0.141949944,,115.24,115.34,-0.086700191,,0.044675075,0,0.141949944,-0.086700191
31/1/2022,1.1233,1.3445,115.1,,2.9091,,,18/2/2022,2.8842,,,2.9091,2.9112,-0.0021,-0.072135202,,1.1233,1.1143,0.807681953,,1.3445,1.3404,0.305878842,,115.1,115.24,-0.121485595,,-0.072135202,0.807681953,0.305878842,-0.121485595
1/2/2022,1.1269,1.352,114.71,,2.8929,,,21/2/2022,2.8833,,,2.8929,2.9091,-0.0162,-0.55687326,,1.1269,1.1233,0.320484287,,1.352,1.3445,0.557828189,,114.71,115.1,-0.338835795,,-0.55687326,0.320484287,0.557828189,-0.338835795
2/2/2022,1.1303,1.3577,114.44,,2.8836,,,22/2/2022,2.8858,,,2.8836,2.8929,-0.0093,-0.321476719,,1.1303,1.1269,0.301712663,,1.3577,1.352,0.421597633,,114.44,114.71,-0.235376166,,-0.321476719,0.301712663,0.421597633,-0.235376166
3/2/2022,1.1438,1.3595,114.95,,2.8759,,,23/2/2022,2.8836,,,2.8759,2.8836,-0.0077,-0.267027327,,1.1438,1.1303,1.194373175,,1.3595,1.3577,0.132577153,,114.95,114.44,0.445648375,,-0.267027327,1.194373175,0.132577153,0.445648375
4/2/2022,1.1446,1.3529,115.2,,2.8671,,,24/2/2022,2.9182,,,2.8671,2.8759,-0.0088,-0.305991168,,1.1446,1.1438,0.069942298,,1.3529,1.3595,-0.4854726,,115.2,114.95,0.217485863,,-0.305991168,0.069942298,-0.4854726,0.217485863
7/2/2022,1.1442,1.3534,115.12,,2.868,,,25/2/2022,2.9063,,,2.868,2.8671,0.0009,0.031390604,,1.1442,1.1446,-0.034946706,,1.3534,1.3529,0.036957647,,115.12,115.2,-0.069444444,,0.031390604,-0.034946706,0.036957647,-0.069444444
8/2/2022,1.1414,1.3541,115.54,,2.8726,,,28/2/2022,2.9085,,,2.8726,2.868,0.0046,0.160390516,,1.1414,1.1442,-0.244712463,,1.3541,1.3534,0.05172159,,115.54,115.12,0.364836692,,0.160390516,-0.244712463,0.05172159,0.364836692
9/2/2022,1.1422,1.3532,115.49,,2.8708,,,1/3/2022,2.917,,,2.8708,2.8726,-0.0018,-0.062661004,,1.1422,1.1414,0.070089364,,1.3532,1.3541,-0.066464811,,115.49,115.54,-0.043275056,,-0.062661004,0.070089364,-0.066464811,-0.043275056
10/2/2022,1.1427,1.3555,116,,2.8805,,,2/3/2022,2.9276,,,2.8805,2.8708,0.0097,0.33788491,,1.1427,1.1422,0.043775171,,1.3555,1.3532,0.169967484,,116,115.49,0.441596675,,0.33788491,0.043775171,0.169967484,0.441596675
11/2/2022,1.1349,1.356,115.41,,2.8778,,,3/3/2022,2.9292,,,2.8778,2.8805,-0.0027,-0.093733727,,1.1349,1.1427,-0.682593857,,1.356,1.3555,0.036886758,,115.41,116,-0.50862069,,-0.093733727,-0.682593857,0.036886758,-0.50862069
14/2/2022,1.1305,1.3526,115.53,,2.8903,,,4/3/2022,2.96135,,,2.8903,2.8778,0.0125,0.43435958,,1.1305,1.1349,-0.387699357,,1.3526,1.356,-0.250737463,,115.53,115.41,0.103977125,,0.43435958,-0.387699357,-0.250737463,0.103977125
15/2/2022,1.1356,1.3533,115.62,,2.8841,,,7/3/2022,2.95745,,,2.8841,2.8903,-0.0062,-0.214510604,,1.1356,1.1305,0.45112782,,1.3533,1.3526,0.051752181,,115.62,115.53,0.077901844,,-0.214510604,0.45112782,0.051752181,0.077901844
16/2/2022,1.1373,1.3583,115.46,,2.8828,,,8/3/2022,2.96005,,,2.8828,2.8841,-0.0013,-0.04507472,,1.1373,1.1356,0.149700599,,1.3583,1.3533,0.369467228,,115.46,115.62,-0.138384363,,-0.04507472,0.149700599,0.369467228,-0.138384363
17/2/2022,1.136,1.3614,114.93,,2.8795,,,9/3/2022,2.941,,,2.8795,2.8828,-0.0033,-0.114472041,,1.136,1.1373,-0.114305812,,1.3614,1.3583,0.22822646,,114.93,115.46,-0.459033431,,-0.114472041,-0.114305812,0.22822646,-0.459033431
18/2/2022,1.1321,1.359,115,,2.8842,,,10/3/2022,2.9408,,,2.8842,2.8795,0.0047,0.163222782,,1.1321,1.136,-0.343309859,,1.359,1.3614,-0.176289114,,115,114.93,0.060906639,,0.163222782,-0.343309859,-0.176289114,0.060906639
21/2/2022,1.131,1.3598,114.74,,2.8833,,,11/3/2022,2.95235,,,2.8833,2.8842,-0.0009,-0.031204493,,1.131,1.1321,-0.097164561,,1.3598,1.359,0.058866814,,114.74,115,-0.226086957,,-0.031204493,-0.097164561,0.058866814,-0.226086957
22/2/2022,1.1325,1.3582,115.08,,2.8858,,,14/3/2022,2.96145,,,2.8858,2.8833,0.0025,0.086706205,,1.1325,1.131,0.132625995,,1.3582,1.3598,-0.117664362,,115.08,114.74,0.29632212,,0.086706205,0.132625995,-0.117664362,0.29632212
23/2/2022,1.1309,1.3542,114.97,,2.8836,,,15/3/2022,2.95255,,,2.8836,2.8858,-0.0022,-0.076235359,,1.1309,1.1325,-0.141280353,,1.3542,1.3582,-0.294507436,,114.97,115.08,-0.09558568,,-0.076235359,-0.141280353,-0.294507436,-0.09558568
24/2/2022,1.1191,1.3375,115.52,,2.9182,,,16/3/2022,2.94885,,,2.9182,2.8836,0.0346,1.199889028,,1.1191,1.1309,-1.043416748,,1.3375,1.3542,-1.233200414,,115.52,114.97,0.478385666,,1.199889028,-1.043416748,-1.233200414,0.478385666
25/2/2022,1.1267,1.3405,115.56,,2.9063,,,17/3/2022,2.9384,,,2.9063,2.9182,-0.0119,-0.407785621,,1.1267,1.1191,0.679117148,,1.3405,1.3375,0.224299065,,115.56,115.52,0.034626039,,-0.407785621,0.679117148,0.224299065,0.034626039
28/2/2022,1.1219,1.3419,114.99,,2.9085,,,18/3/2022,2.94935,,,2.9085,2.9063,0.0022,0.075697622,,1.1219,1.1267,-0.426022899,,1.3419,1.3405,0.104438642,,114.99,115.56,-0.49325026,,0.075697622,-0.426022899,0.104438642,-0.49325026
1/3/2022,1.1126,1.3321,114.89,,2.917,,,21/3/2022,2.9494,,,2.917,2.9085,0.0085,0.292246863,,1.1126,1.1219,-0.828950887,,1.3321,1.3419,-0.730307773,,114.89,114.99,-0.086964084,,0.292246863,-0.828950887,-0.730307773,-0.086964084
2/3/2022,1.1121,1.3403,115.5,,2.9276,,,22/3/2022,2.95215,,,2.9276,2.917,0.0106,0.363387041,,1.1121,1.1126,-0.044939781,,1.3403,1.3321,0.615569402,,115.5,114.89,0.530942641,,0.363387041,-0.044939781,0.615569402,0.530942641
3/3/2022,1.1064,1.3346,115.46,,2.9292,,,23/3/2022,2.96375,,,2.9292,2.9276,0.0016,0.054652275,,1.1064,1.1121,-0.512543836,,1.3346,1.3403,-0.425277923,,115.46,115.5,-0.034632035,,0.054652275,-0.512543836,-0.425277923,-0.034632035
4/3/2022,1.0926,1.3225,114.78,,2.96135,,,24/3/2022,2.96385,,,2.96135,2.9292,0.03215,1.097569302,,1.0926,1.1064,-1.247288503,,1.3225,1.3346,-0.906638693,,114.78,115.46,-0.588948554,,1.097569302,-1.247288503,-0.906638693,-0.588948554
7/3/2022,1.0852,1.3102,115.29,,2.95745,,,25/3/2022,2.96085,,,2.95745,2.96135,-0.0039,-0.131696692,,1.0852,1.0926,-0.677283544,,1.3102,1.3225,-0.930056711,,115.29,114.78,0.44432828,,-0.131696692,-0.677283544,-0.930056711,0.44432828
8/3/2022,1.0899,1.3103,115.66,,2.96005,,,28/3/2022,2.9697,,,2.96005,2.95745,0.0026,0.087913574,,1.0899,1.0852,0.433099889,,1.3103,1.3102,0.007632423,,115.66,115.29,0.320929829,,0.087913574,0.433099889,0.007632423,0.320929829
9/3/2022,1.1075,1.3179,115.82,,2.941,,,29/3/2022,2.9413,,,2.941,2.96005,-0.01905,-0.64357021,,1.1075,1.0899,1.614827048,,1.3179,1.3103,0.580019843,,115.82,115.66,0.138336504,,-0.64357021,1.614827048,0.580019843,0.138336504
10/3/2022,1.0983,1.3083,116.13,,2.9408,,,30/3/2022,2.9374,,,2.9408,2.941,-0.0002,-0.006800408,,1.0983,1.1075,-0.830699774,,1.3083,1.3179,-0.728431596,,116.13,115.82,0.267656709,,-0.006800408,-0.830699774,-0.728431596,0.267656709
11/3/2022,1.0909,1.3036,117.28,,2.95235,,,31/3/2022,2.9487,,,2.95235,2.9408,0.01155,0.392750272,,1.0909,1.0983,-0.673768551,,1.3036,1.3083,-0.359244822,,117.28,116.13,0.990269526,,0.392750272,-0.673768551,-0.359244822,0.990269526
14/3/2022,1.0939,1.3,118.18,,2.96145,,,1/4/2022,2.95665,,,2.96145,2.95235,0.0091,0.308229038,,1.0939,1.0909,0.275002292,,1.3,1.3036,-0.276158331,,118.18,117.28,0.76739427,,0.308229038,0.275002292,-0.276158331,0.76739427
15/3/2022,1.0951,1.3038,118.28,,2.95255,,,4/4/2022,2.9626,,,2.95255,2.96145,-0.0089,-0.300528457,,1.0951,1.0939,0.109699241,,1.3038,1.3,0.292307692,,118.28,118.18,0.084616686,,-0.300528457,0.109699241,0.292307692,0.084616686
16/3/2022,1.1032,1.3145,118.72,,2.94885,,,5/4/2022,2.96895,,,2.94885,2.95255,-0.0037,-0.125315405,,1.1032,1.0951,0.739658479,,1.3145,1.3038,0.820678018,,118.72,118.28,0.371998647,,-0.125315405,0.739658479,0.820678018,0.371998647
17/3/2022,1.1089,1.3146,118.59,,2.9384,,,6/4/2022,2.97895,,,2.9384,2.94885,-0.01045,-0.354375434,,1.1089,1.1032,0.516678753,,1.3146,1.3145,0.007607455,,118.59,118.72,-0.109501348,,-0.354375434,0.516678753,0.007607455,-0.109501348
18/3/2022,1.1055,1.318,119.17,,2.94935,,,7/4/2022,2.97855,,,2.94935,2.9384,0.01095,0.372651783,,1.1055,1.1089,-0.306610154,,1.318,1.3146,0.258633805,,119.17,118.59,0.489080024,,0.372651783,-0.306610154,0.258633805,0.489080024
21/3/2022,1.1014,1.3165,119.47,,2.9494,,,8/4/2022,2.98375,,,2.9494,2.94935,5E-05,0.001695289,,1.1014,1.1055,-0.370872908,,1.3165,1.318,-0.113808801,,119.47,119.17,0.25174121,,0.001695289,-0.370872908,-0.113808801,0.25174121
22/3/2022,1.1027,1.3263,120.8,,2.95215,,,11/4/2022,2.98235,,,2.95215,2.9494,0.00275,0.093239303,,1.1027,1.1014,0.118031596,,1.3263,1.3165,0.744398025,,120.8,119.47,1.113250188,,0.093239303,0.118031596,0.744398025,1.113250188
23/3/2022,1.1004,1.3203,121.15,,2.96375,,,12/4/2022,2.99095,,,2.96375,2.95215,0.0116,0.392933963,,1.1004,1.1027,-0.208578943,,1.3203,1.3263,-0.452386338,,121.15,120.8,0.289735099,,0.392933963,-0.208578943,-0.452386338,0.289735099
24/3/2022,1.0996,1.3183,122.33,,2.96385,,,13/4/2022,2.99645,,,2.96385,2.96375,1E-04,0.003374104,,1.0996,1.1004,-0.072700836,,1.3183,1.3203,-0.151480724,,122.33,121.15,0.973999175,,0.003374104,-0.072700836,-0.151480724,0.973999175
25/3/2022,1.0981,1.3188,122.06,,2.96085,,,14/4/2022,2.9823,,,2.96085,2.96385,-0.003,-0.101219697,,1.0981,1.0996,-0.136413241,,1.3188,1.3183,0.037927634,,122.06,122.33,-0.220714461,,-0.101219697,-0.136413241,0.037927634,-0.220714461
28/3/2022,1.0978,1.3084,123.91,,2.9697,,,15/4/2022,3.00065,,,2.9697,2.96085,0.00885,0.298900654,,1.0978,1.0981,-0.027319916,,1.3084,1.3188,-0.788595693,,123.91,122.06,1.515648042,,0.298900654,-0.027319916,-0.788595693,1.515648042
29/3/2022,1.1085,1.3084,122.84,,2.9413,,,18/4/2022,3.00325,,,2.9413,2.9697,-0.0284,-0.956325555,,1.1085,1.0978,0.974676626,,1.3084,1.3084,0,,122.84,123.91,-0.863529981,,-0.956325555,0.974676626,0,-0.863529981
30/3/2022,1.1156,1.3131,121.8,,2.9374,,,19/4/2022,3.00695,,,2.9374,2.9413,-0.0039,-0.132594431,,1.1156,1.1085,0.640505187,,1.3131,1.3084,0.359217365,,121.8,122.84,-0.846629762,,-0.132594431,0.640505187,0.359217365,-0.846629762
31/3/2022,1.1065,1.3133,121.66,,2.9487,,,20/4/2022,2.99425,,,2.9487,2.9374,0.0113,0.384693947,,1.1065,1.1156,-0.815704554,,1.3133,1.3131,0.015231132,,121.66,121.8,-0.114942529,,0.384693947,-0.815704554,0.015231132,-0.114942529
1/4/2022,1.1053,1.3112,122.49,,2.95665,,,21/4/2022,2.98765,,,2.95665,2.9487,0.00795,0.269610337,,1.1053,1.1065,-0.108450068,,1.3112,1.3133,-0.159902536,,122.49,121.66,0.682229163,,0.269610337,-0.108450068,-0.159902536,0.682229163
4/4/2022,1.097,1.3113,122.78,,2.9626,,,22/4/2022,3.00775,,,2.9626,2.95665,0.00595,0.20124127,,1.097,1.1053,-0.75092735,,1.3113,1.3112,0.007626602,,122.78,122.49,0.236754021,,0.20124127,-0.75092735,0.007626602,0.236754021
5/4/2022,1.0903,1.3068,123.6,,2.96895,,,25/4/2022,3.0225,,,2.96895,2.9626,0.00635,0.214338756,,1.0903,1.097,-0.610756609,,1.3068,1.3113,-0.343170899,,123.6,122.78,0.667861215,,0.214338756,-0.610756609,-0.343170899,0.667861215
6/4/2022,1.0893,1.3068,123.79,,2.97895,,,26/4/2022,3.02825,,,2.97895,2.96895,0.01,0.336819414,,1.0893,1.0903,-0.091717876,,1.3068,1.3068,0,,123.79,123.6,0.153721683,,0.336819414,-0.091717876,0,0.153721683
7/4/2022,1.0878,1.3073,123.92,,2.97855,,,27/4/2022,3.04435,,,2.97855,2.97895,-0.0004,-0.01342755,,1.0878,1.0893,-0.137703112,,1.3073,1.3068,0.038261402,,123.92,123.79,0.10501656,,-0.01342755,-0.137703112,0.038261402,0.10501656
8/4/2022,1.0876,1.3031,124.32,,2.98375,,,28/4/2022,3.0681,,,2.98375,2.97855,0.0052,0.174581592,,1.0876,1.0878,-0.018385733,,1.3031,1.3073,-0.321272852,,124.32,123.92,0.322788896,,0.174581592,-0.018385733,-0.321272852,0.322788896
11/4/2022,1.0883,1.3029,125.35,,2.98235,,,29/4/2022,3.05545,,,2.98235,2.98375,-0.0014,-0.046920821,,1.0883,1.0876,0.064361898,,1.3029,1.3031,-0.015348016,,125.35,124.32,0.828507079,,-0.046920821,0.064361898,-0.015348016,0.828507079
12/4/2022,1.0826,1.2997,125.35,,2.99095,,,4/5/2022,3.0616,,,2.99095,2.98235,0.0086,0.288363204,,1.0826,1.0883,-0.523752642,,1.2997,1.3029,-0.245605956,,125.35,125.35,0,,0.288363204,-0.523752642,-0.245605956,0
13/4/2022,1.0885,1.3115,125.66,,2.99645,,,5/5/2022,3.06215,,,2.99645,2.99095,0.0055,0.183888062,,1.0885,1.0826,0.544984297,,1.3115,1.2997,0.907901823,,125.66,125.35,0.247307539,,0.183888062,0.544984297,0.907901823,0.247307539
14/4/2022,1.0827,1.3065,125.86,,2.9823,,,6/5/2022,3.0595,,,2.9823,2.99645,-0.01415,-0.472225467,,1.0827,1.0885,-0.532843362,,1.3065,1.3115,-0.381242852,,125.86,125.66,0.159159637,,-0.472225467,-0.532843362,-0.381242852,0.159159637
15/4/2022,1.0806,1.3058,126.35,,3.00065,,,9/5/2022,3.0665,,,3.00065,2.9823,0.01835,0.615296918,,1.0806,1.0827,-0.193959546,,1.3058,1.3065,-0.053578263,,126.35,125.86,0.389321468,,0.615296918,-0.193959546,-0.053578263,0.389321468
18/4/2022,1.078,1.3008,126.97,,3.00325,,,10/5/2022,3.0633,,,3.00325,3.00065,0.0026,0.086647893,,1.078,1.0806,-0.24060707,,1.3008,1.3058,-0.38290703,,126.97,126.35,0.490700435,,0.086647893,-0.24060707,-0.38290703,0.490700435
19/4/2022,1.0786,1.2996,128.9,,3.00695,,,11/5/2022,3.05945,,,3.00695,3.00325,0.0037,0.123199867,,1.0786,1.078,0.055658627,,1.2996,1.3008,-0.092250923,,128.9,126.97,1.520044105,,0.123199867,0.055658627,-0.092250923,1.520044105
20/4/2022,1.085,1.3066,127.88,,2.99425,,,12/5/2022,3.0863,,,2.99425,3.00695,-0.0127,-0.422354878,,1.085,1.0786,0.593361765,,1.3066,1.2996,0.53862727,,127.88,128.9,-0.791311094,,-0.422354878,0.593361765,0.53862727,-0.791311094
21/4/2022,1.0836,1.3028,128.39,,2.98765,,,13/5/2022,3.0952,,,2.98765,2.99425,-0.0066,-0.220422476,,1.0836,1.085,-0.129032258,,1.3028,1.3066,-0.290831165,,128.39,127.88,0.398811386,,-0.220422476,-0.129032258,-0.290831165,0.398811386
